Time (s),Column_A,Column_B,Column_C
2.496,7.56992,87.6826196,-2.231135091
2.4964,7.969928,91.57447186,19.87636163
2.4968,8.889936,100.6118254,18.13026723
2.4972,9.139944,101.7473775,-4.749250698
2.4976,9.589952,106.0411855,-7.862096785
2.498,8.96996,101.2389124,14.24177724
2.4984,7.339968,85.39114553,18.26230815
2.4988,5.749976,67.79312081,2.421708358
2.4992,7.079984,83.54346032,5.924242414
2.4996,6.509992,76.1108421,21.54895739
2.5,9.89,107.3505638,20.80622604
2.5004,7.130008,83.85779361,16.3837149
2.5008,7.270016,85.4131035,24.7042125
2.5012,5.910024,70.52778125,26.7530951
2.5016,8.410032,96.05493838,19.97877575
2.502,8.14004,94.86785444,28.21778016
2.5024,9.210048,102.4770426,39.54726379
2.5028,8.310056,96.0947228,28.59349911
2.5032,7.570064,89.21609204,11.03912963
2.5036,8.960072,100.7284195,18.26998841
2.504,5.62008,65.74786198,41.77318791
2.5044,7.590088,89.66155822,40.59232395
2.5048,7.750096,90.2116127,14.00060514
2.5052,6.640104,77.88969434,6.559061695
2.5056,7.770112,90.87972951,29.50046442
2.506,6.87012,80.74503214,41.90518429
2.5064,8.470128,96.53853658,28.49561408
2.5068,6.890136,81.98956863,22.356599
2.5072,6.590144,76.93398165,27.06829102
2.5076,9.110152,103.0304186,23.37541566
2.508,6.69016,79.86122699,25.50791288
2.5084,6.930168,81.17938649,37.66318401
2.5088,8.630176,97.82562136,31.56676872
2.5092,5.620184,67.01710414,9.51904585
2.5096,6.050192,72.50404307,10.05434087
2.51,5.1502,60.76488143,29.76020481
2.5104,9.570208,105.2907081,27.82189928
2.5108,7.380216,86.03610582,7.306632571
2.5112,7.390224,86.14795152,3.469182629
2.5116,8.910232,100.4146587,20.23493617
2.512,6.43024,75.20792737,25.99138302
2.5124,7.620248,88.66244868,9.644451286
2.5128,9.140256,101.8946704,4.364192786
2.5132,8.290264,95.66953785,21.85166696
2.5136,7.560272,87.56589961,30.0208417
2.514,7.84028,91.77092772,18.68098871
2.5144,9.410288,105.0841036,14.57591532
2.5148,9.030296,102.5780644,20.48058982
2.5152,5.740304,68.80607061,16.68162238
2.5156,7.180312,83.91820384,17.94593219
2.516,5.23032,62.51902912,31.78503508
2.5164,5.890328,70.65191146,25.26180055
2.5168,5.090336,59.28430421,1.271416878
2.5172,7.120344,84.16544103,3.671726005
2.5176,8.380352,96.03238896,31.50458681
2.518,8.88036,99.61210976,36.84404568
2.5184,8.230368,95.44300454,13.03625987
2.5188,7.080376,83.49971354,2.968083672
2.5192,9.740384,106.3583108,20.74410279
2.5196,8.210392,94.72931614,37.20898482
2.52,5.8604,68.79969616,31.05514508
2.5204,7.170408,85.20084677,20.69431669
2.5208,8.610416,97.6826727,24.90521144
2.5212,7.330424,85.13354274,27.13299791
2.5216,8.920432,100.6096536,22.76674749
2.522,8.64044,98.34203516,28.15836974
2.5224,7.370448,85.55064832,32.25593937
2.5228,8.580456,97.27308047,17.45073674
2.5232,8.730464,99.34792847,8.697468567
2.5236,5.480472,65.39720112,25.42781983
2.524,9.89048,106.6752063,29.75717057
2.5244,6.250488,73.50026087,7.591366334
2.5248,7.460496,87.08140652,2.932146524
2.5252,9.530504,106.1254599,24.24496269
2.5256,7.700512,90.60276911,30.64633459
2.526,5.46052,64.11996043,11.13879993
2.5264,8.330528,96.1463191,0.955088079
2.5268,8.660536,99.19261939,15.42825539
2.5272,7.790544,90.12835822,27.52504801
2.5276,5.500552,65.7358643,19.33894112
2.528,7.17056,83.45647995,5.647478813
2.5284,7.370568,87.14490777,3.921439103
2.5288,5.250576,61.19190268,5.297471294
2.5292,7.750584,89.43347446,3.791978827
2.5296,9.510592,104.6589869,11.10110936
2.53,8.6006,98.93545293,11.35630962
2.5304,5.170608,60.33979448,-11.28723733
2.5308,5.850616,68.79280198,-21.81110496
2.5312,6.000624,71.46734437,3.059842895
2.5316,6.510632,77.573147,19.25049
2.532,6.40064,76.57180163,-3.176014838
2.5324,5.590648,66.97618115,-19.3506919
2.5328,7.360656,86.06181459,-2.531722137
2.5332,6.390664,74.77001611,11.92797326
2.5336,5.140672,61.3820559,4.766894185
2.534,6.28068,74.29055474,-3.979655474
2.5344,9.150688,103.4282116,-0.179895408
2.5348,5.370696,63.34263506,3.914334203
2.5352,10.000704,107.9136672,-0.081978824
2.5356,6.260712,75.05895356,-1.195809561
2.536,7.24072,85.77835104,2.592528052
2.5364,8.200728,95.42819985,-0.172256515
2.5368,8.390736,95.98278134,-6.239320955
2.5372,8.410744,97.30724064,2.59475348
2.5376,9.550752,104.5190978,12.79030936
2.538,6.95076,81.46099163,-2.046573417
2.5384,5.480768,64.48674957,-11.97823518
2.5388,9.910776,107.45238,12.48386127
2.5392,5.930784,69.93701609,30.94861896
2.5396,5.770792,68.65459543,11.03959286
2.54,5.6608,66.33091259,-7.437346453
2.5404,8.330808,95.10583859,8.551874096
2.5408,7.140816,84.36836971,26.48518348
2.5412,8.210824,93.873296,21.07717746
2.5416,8.460832,96.17321415,9.442990184
2.542,6.51084,77.93152102,4.857783311
2.5424,6.390848,76.41413394,4.958550051
2.5428,5.370856,62.98955753,6.969851077
2.5432,9.270864,103.8730593,13.30139683
2.5436,8.840872,99.23884149,15.86462178
2.544,9.77088,106.2619728,1.874242195
2.5444,5.290888,62.67704789,-11.2455846
2.5448,6.340896,74.2042417,2.64728764
2.5452,5.940904,70.1044808,23.95937099
2.5456,9.660912,105.9154868,12.55342089
2.546,5.31092,62.29002336,-10.41945791
2.5464,9.140928,102.0626084,0.570812296
2.5468,8.090936,93.19640897,19.53305768
2.5472,7.400944,86.32011063,8.331857821
2.5476,7.100952,84.43871707,-7.16966882
2.548,8.74096,98.89617711,0.110658449
2.5484,9.500968,105.1585433,8.389375771
2.5488,7.600976,88.09549773,0.536421089
2.5492,6.460984,76.28446335,-5.504437147
2.5496,8.190992,93.9652545,-4.019754074
2.55,8.131,93.87439565,-5.346106737
2.5504,6.001008,71.72086388,-5.384924244
2.5508,9.421016,104.0100588,2.260083199
2.5512,8.441024,96.31738769,8.609977888
2.5516,9.001032,100.554904,-1.547200421
2.552,7.93104,91.70218282,-13.03778576
2.5524,5.101048,60.23044391,4.296111976
2.5528,5.761056,69.12187054,29.64966935
2.5532,6.421064,76.35356199,19.26842948
2.5536,7.141072,84.18112928,-8.434880002
2.554,6.46108,76.80656298,-1.399452457
2.5544,5.671088,66.54561694,25.23380768
2.5548,7.021096,83.04554462,24.15142314
2.5552,7.571104,88.81672548,9.542065275
2.5556,8.111112,92.94709476,8.932104613
2.556,6.50112,76.08754268,11.09177334
2.5564,6.831128,80.84028898,9.921871299
2.5568,9.041136,101.407251,17.30225014
2.5572,7.171144,83.63775456,26.02748873
2.5576,8.591152,97.12917428,18.08939915
2.558,7.89116,92.1278034,7.856811643
2.5584,6.501168,77.55009091,17.8549744
2.5588,6.251176,74.5402503,34.8954842
2.5592,7.381184,86.46625249,31.53687188
2.5596,6.041192,71.52034845,13.49018945
2.56,6.4912,77.05219992,17.13030325
2.5604,7.411208,87.02335703,37.93622916
2.5608,6.741216,78.80662975,32.53485462
2.5612,8.591224,98.46678672,8.927350425
2.5616,5.841232,68.33260279,11.06876931
2.562,6.87124,80.6164392,30.08139241
2.5624,6.721248,79.27466603,26.07959433
2.5628,7.701256,89.75123619,10.38312285
2.5632,8.431264,96.35646688,10.53094923
2.5636,9.641272,106.6671691,12.4633759
2.564,8.47128,96.62560301,10.68783194
2.5644,8.421288,96.23646017,19.6028943
2.5648,9.311296,103.1631857,27.21388614
2.5652,6.051304,72.13509894,14.29385186
2.5656,9.181312,103.5694808,-1.548798209
2.566,5.91132,70.46009721,9.791709562
2.5664,7.381328,86.60476181,32.74475879
2.5668,8.231336,94.36888789,28.45130414
2.5672,5.101344,59.69501226,1.275116065
2.5676,5.561352,66.65083377,-5.715788588
2.568,6.19136,73.88842332,16.53145681
2.5684,6.931368,80.77560432,23.5086901
2.5688,7.791376,91.07659587,4.990571827
2.5692,6.401384,76.40835913,-0.691713923
2.5696,6.431392,75.85715076,7.979632863
2.57,7.1014,83.38656709,6.111960546
2.5704,8.571408,97.55384755,3.443704672
2.5708,8.961416,101.028829,13.96758492
2.5712,5.911424,69.99632623,15.39299989
2.5716,5.611432,66.08255893,3.592767507
2.572,6.15144,73.59471468,9.163544637
2.5724,7.991448,92.32809744,25.11270815
2.5728,7.281456,84.58155236,20.32662944
2.5732,9.121464,102.5381716,4.477036997
2.5736,7.321472,86.69707434,8.995798146
2.574,9.32148,104.1698957,28.97586873
2.5744,6.211488,73.48183882,27.78293072
2.5748,6.711496,78.42514845,4.417101547
2.5752,8.581504,98.95001578,-1.424518714
2.5756,5.521512,64.70694954,20.10672277
2.576,6.79152,81.16413917,30.59604526
2.5764,7.961528,91.54761441,14.558434
2.5768,9.251536,103.9783687,6.702245457
2.5772,7.011544,82.55021793,15.0896063
2.5776,5.731552,68.51393013,17.2446325
2.578,9.52156,104.2428736,21.48403053
2.5784,7.631568,89.98929826,33.55497651
2.5788,8.161576,94.4864951,27.8513796
2.5792,7.701584,89.15152786,6.48326218
2.5796,6.471592,76.17092677,10.04575003
2.58,6.7416,79.44093301,35.44490673
2.5804,7.241608,84.40181625,35.42113639
2.5808,8.991616,101.580702,10.28165439
2.5812,7.301624,86.36025951,0.880622422
2.5816,5.231632,61.07582688,16.00782499
2.582,5.24164,62.25432466,24.31308457
2.5824,6.971648,82.52238906,9.797986419
2.5828,8.441656,97.61394525,-0.085512592
2.5832,5.711664,67.02516418,9.495132629
2.5836,7.471672,87.67728657,14.58752005
2.584,8.85168,100.7021837,5.811547397
2.5844,8.331688,95.82275606,5.19706928
2.5848,6.651696,78.72163354,13.17817303
2.5852,7.341704,85.14743205,7.6772175
2.5856,7.181712,84.62122869,3.753482348
2.586,7.94172,92.69649304,16.34749876
2.5864,8.731728,98.384327,14.38923123
2.5868,5.771736,67.56881389,-6.875104012
2.5872,6.601744,79.02053003,-6.635942276
2.5876,9.681752,105.9310856,17.66314721
2.588,7.97176,91.56809128,19.67189279
2.5884,9.241768,103.1119586,-6.705494465
2.5888,10.011776,107.3801642,-16.73984626
2.5892,5.751784,67.83462291,2.373796883
2.5896,9.711792,106.3516241,19.03459328
2.59,8.0618,93.46527298,11.86563386
2.5904,8.851808,99.27620483,-0.448422229
2.5908,7.891816,91.31919598,4.193156993
2.5912,8.461824,97.66490006,12.57516261
2.5916,7.581832,88.17932442,15.47897254
2.592,7.53184,88.97322105,23.54071236
2.5924,9.851848,108.0685701,27.32549183
2.5928,5.641856,67.70086475,12.44651634
2.5932,8.021864,92.54984555,5.09228636
2.5936,6.221872,74.14566684,27.30905519
2.594,10.05188,108.0746217,38.65211155
2.5944,9.851888,106.9637944,16.28214925
2.5948,8.871896,100.983025,5.199367319
2.5952,5.501904,65.72106415,23.72267299
2.5956,5.861912,69.5646021,33.7287463
2.596,7.21192,83.92584769,19.50150166
2.5964,7.481928,87.53447859,11.9359531
2.5968,5.781936,68.69200543,25.09421417
2.5972,6.181944,73.7946698,35.10407931
2.5976,6.371952,75.21550622,29.20383387
2.598,7.40196,87.0557328,21.53989788
2.5984,5.931968,69.99799576,25.03189181
2.5988,9.821976,106.9739009,29.17349602
2.5992,6.481984,76.88882807,26.92206637
2.5996,8.671992,98.13536255,31.50813104
2.6,7.542,87.78557999,32.52466517
2.6004,8.032008,92.21047351,13.54344685
2.6008,9.632016,106.1321274,3.719392978
2.6012,7.392024,86.49479475,26.2779884
2.6016,5.362032,62.8045247,39.98462369
2.602,5.06204,58.90514242,13.44478995
2.6024,8.842048,99.65024812,-6.758830183
2.6028,5.462056,64.51338217,11.58571778
2.6032,5.522064,65.51956032,30.44583684
2.6036,8.652072,99.3067134,24.14892431
2.604,7.92208,92.38436953,12.64650137
2.6044,6.332088,75.17350056,13.59581181
2.6048,6.112096,72.55372481,18.40017133
2.6052,9.612104,106.0956845,19.58558169
2.6056,6.342112,75.20528318,23.09647827
2.606,9.48212,105.2145942,25.66312785
2.6064,5.242128,61.73319987,18.05403313
2.6068,7.332136,86.24859742,8.468078659
2.6072,10.032144,108.797062,17.11208406
2.6076,6.622152,78.26767492,30.67267439
2.608,6.56216,77.47314748,17.41677345
2.6084,9.182168,103.016691,1.435361701
2.6088,9.752176,105.88468,18.25646066
2.6092,6.522184,77.33494152,36.38977547
2.6096,9.182192,102.2898651,21.02783805
2.61,7.1922,84.38371154,5.743194099
2.6104,7.352208,85.76699552,23.11607356
2.6108,8.072216,93.5577968,40.87271384
2.6112,5.082224,60.6785038,34.18645187
2.6116,9.282232,104.32605,24.24878919
2.612,8.51224,96.78588056,24.61866016
2.6124,5.142248,61.79804949,28.75370949
2.6128,6.542256,76.95467136,32.1732656
2.6132,9.112264,101.5190774,37.14054967
2.6136,6.932272,82.07656075,36.89314752
2.614,9.97228,108.3995357,22.15327147
2.6144,6.262288,74.29924319,10.84989332
2.6148,5.572296,66.68074494,25.95505754
2.6152,6.192304,73.10242341,47.07875375
2.6156,6.322312,73.90751093,34.09401226
2.616,5.97232,71.69899378,7.200504996
2.6164,5.982328,71.06091361,17.20929183
2.6168,6.322336,74.6387884,42.68773389
2.6172,9.512344,104.43033,38.02366004
2.6176,8.012352,93.73708336,21.82014813
2.618,7.96236,91.82962825,25.01862138
2.6184,5.922368,70.90862598,31.67698525
2.6188,8.872376,101.3688335,25.72544136
2.6192,7.492384,87.41659415,23.86759088
2.6196,6.152392,72.3368328,27.23177508
2.62,5.8824,69.42212204,20.84444618
2.6204,8.682408,98.88518582,12.72137106
2.6208,6.242416,73.38449986,15.82477597
2.6212,6.002424,70.96552883,21.79418328
2.6216,9.752432,107.073182,12.38428783
2.622,7.85244,92.27628532,-1.696615943
2.6224,8.912448,100.5160568,8.685586426
2.6228,6.742456,79.68252517,28.82626623
2.6232,9.252464,103.1659515,19.0376217
2.6236,7.652472,89.12789852,-6.724758825
2.624,8.46248,96.39964295,0.46182656
2.6244,9.522488,105.5448577,27.33117017
2.6248,7.832496,91.77140247,24.60980825
2.6252,9.872504,107.5218253,5.614890095
2.6256,7.732512,90.39219146,3.508776728
2.626,6.55252,77.23550195,8.042119654
2.6264,9.942528,108.5500958,7.986676751
2.6268,9.652536,105.6912936,13.28984637
2.6272,8.792544,99.52477919,17.69498971
2.6276,8.792552,100.601844,4.299056552
2.628,9.09256,102.8205998,-8.651412311
2.6284,9.502568,104.9569403,3.982808625
2.6288,5.412576,63.96264383,24.82027838
2.6292,9.082584,102.0661088,22.12284336
2.6296,9.492592,104.5380123,1.611484992
2.63,7.9226,91.76941131,2.877310856
2.6304,9.362608,104.6969681,27.3486401
2.6308,6.042616,72.47507484,31.19064231
2.6312,7.932624,92.5655168,12.92070958
2.6316,9.742632,106.0235629,12.93307181
2.632,9.29264,103.9820213,29.48010162
2.6324,9.502648,104.05346,26.90699243
2.6328,5.822656,68.67735686,14.46117076
2.6332,7.522664,87.86084624,18.46583545
2.6336,9.462672,104.1728225,21.43398583
2.634,5.31268,63.59519178,14.616869
2.6344,8.882688,101.1485347,18.09414242
2.6348,5.402696,63.01801487,25.94190353
2.6352,5.612704,67.24775502,16.49525869
2.6356,9.742712,107.1610343,3.047547033
2.636,8.43272,97.55929591,14.6460029
2.6364,7.502728,88.34640468,36.17494914
2.6368,7.332736,85.75492411,30.90639756
2.6372,8.902744,101.3117918,5.267965068
2.6376,9.952752,108.5108114,0.804950095
2.638,5.07276,59.36739799,25.66016053
2.6384,7.002768,83.4442777,34.71510162
2.6388,8.612776,98.21365243,13.6740795
2.6392,8.852784,100.3479895,2.189872911
2.6396,6.732792,78.7991915,9.15660045
2.64,6.8728,81.10071831,9.689186496
2.6404,5.292808,63.36314772,7.152972744
2.6408,9.152816,102.8677949,14.21420009
2.6412,8.242824,94.84218702,10.61661028
2.6416,6.582832,77.728,-6.37930723
2.642,9.71284,106.8858808,-1.249194866
2.6424,9.882848,108.2161173,20.69439973
2.6428,8.282856,94.879289,20.38953319
2.6432,9.842864,107.4180899,2.523501249
2.6436,5.412872,64.59619753,2.975642682
2.644,8.34288,95.8303289,22.81153294
2.6444,9.512888,104.2568506,26.97408259
2.6448,8.802896,99.46252605,10.12665077
2.6452,9.252904,103.5600719,5.439566228
2.6456,5.472912,63.96156343,22.97549877
2.646,5.42292,63.66681862,30.86335538
2.6464,8.272928,96.06100968,15.21078306
2.6468,7.182936,83.90436279,8.568404651
2.6472,9.862944,107.9776232,19.18273941
2.6476,8.792952,100.1040841,21.78113787
2.648,8.84296,99.79154105,22.4731536
2.6484,6.922968,80.6800474,32.59941611
2.6488,7.582976,89.11200211,30.42855527
2.6492,5.442984,63.78160109,13.97846246
2.6496,7.552992,89.25932294,21.25634155
2.65,7.633,89.4378138,50.2737632
2.6504,8.493008,97.1299953,51.73300114
2.6508,6.443016,75.74851934,25.83778565
2.6512,6.483024,76.69872248,18.28853485
2.6516,9.903032,108.331091,38.78397675
2.652,6.97304,82.9076596,52.30108521
2.6524,8.003048,92.29816174,38.91907369
2.6528,8.543056,97.46280614,24.56690624
2.6532,5.233064,61.81106927,29.06023179
2.6536,9.903072,108.3543098,35.09556131
2.654,6.25308,74.79535888,31.09957862
2.6544,8.443088,97.04153493,32.05803994
2.6548,6.543096,76.87523609,37.90764862
2.6552,6.183104,74.17519399,29.30099544
2.6556,5.063112,60.11006826,23.43235728
2.656,5.93312,70.6755969,39.73338615
2.6564,8.663128,99.50430491,45.42156342
2.6568,7.803136,90.44091872,26.35417138
2.6572,6.753144,78.79823338,22.03231571
2.6576,9.403152,103.4110877,43.13320589
2.658,8.26316,95.72601337,46.57726501
2.6584,9.193168,103.854346,22.77557079
2.6588,6.143176,73.57717755,13.62980771
2.6592,9.913184,107.5974972,29.89517509
2.6596,7.663192,89.12316561,40.35850868
2.66,5.5232,65.00816483,27.88312076
2.6604,6.313208,75.65022508,12.73427184
2.6608,8.203216,93.8521585,16.45171883
2.6612,7.563224,88.50911886,25.59339604
2.6616,8.093232,93.2690297,27.66632341
2.662,7.30324,85.96836104,31.47161054
2.6624,6.663248,78.13599902,32.16806003
2.6628,7.583256,88.67886,18.4063665
2.6632,8.383264,95.82331879,13.37469987
2.6636,9.013272,102.2964713,38.03226737
2.664,8.41328,96.59968035,51.32608754
2.6644,7.483288,87.21954949,26.01688929
2.6648,8.543296,97.33887003,9.535529463
2.6652,8.213304,93.92813698,28.28014675
2.6656,5.093312,60.35718253,42.9871998
2.666,10.05332,107.189917,30.12684867
2.6664,8.043328,93.90110224,18.17815029
2.6668,5.183336,62.26414143,24.93236833
2.6672,8.483344,97.02486976,31.75101231
2.6676,9.983352,107.7498874,29.10628179
2.668,8.01336,93.83370862,27.27459609
2.6684,5.203368,60.6924475,32.54409706
2.6688,7.083376,83.28725792,34.87275665
2.6692,5.183384,61.3407197,30.99407001
2.6696,9.133392,103.1741743,36.81696305
2.67,6.2134,72.58309229,43.85100685
2.6704,5.453408,63.61065569,31.44182692
2.6708,6.313416,75.45263123,21.7964403
2.6712,8.693424,99.67677333,40.40774023
2.6716,8.053432,92.48098943,53.06989521
2.672,5.49344,65.66163859,27.33756677
2.6724,5.723448,66.83847187,6.538538829
2.6728,6.913456,80.83714755,24.53307532
2.6732,5.303464,63.31433979,41.86956313
2.6736,5.763472,67.39259164,30.47341673
2.674,9.01348,101.4500585,14.00740111
2.6744,5.543488,65.78006333,13.74771594
2.6748,7.073496,82.4060396,20.28731902
2.6752,6.513504,77.62792354,23.70544405
2.6756,6.233512,73.31202248,26.80438718
2.676,9.36352,103.9261998,25.01485232
2.6764,7.033528,82.06517466,13.51167482
2.6768,5.983536,71.61314322,4.419488245
2.6772,8.073544,93.54234513,15.67132575
2.6776,9.493552,105.877271,30.99787363
2.678,9.62356,106.746827,15.45739307
2.6784,9.553568,106.0870469,-8.853695014
2.6788,9.273576,103.4391696,0.521234322
2.6792,7.203584,84.45465401,19.17709698
2.6796,5.553592,64.90698583,6.645656136
2.68,5.9536,70.99227816,-11.75137404
2.6804,7.813608,91.13932294,-0.986032958
2.6808,5.983616,71.69708555,12.21470743
2.6812,8.123624,94.25937967,4.616810792
2.6816,9.533632,105.792553,-1.766850066
2.682,5.44364,64.13547183,3.332879872
2.6824,7.883648,92.26255214,7.936694673
2.6828,6.943656,81.03686668,8.855753447
2.6832,8.223664,95.2174365,13.00437643
2.6836,6.123672,72.54716667,15.20910808
2.684,7.99368,92.16748487,5.094910433
2.6844,5.923688,70.75021717,-2.761685602
2.6848,9.323696,104.3432496,11.27827354
2.6852,7.223704,85.8327903,29.1501894
2.6856,6.723712,80.17432314,14.71991838
2.686,7.00372,81.91168918,-12.9810453
2.6864,7.333728,86.26538322,-2.548212129
2.6868,9.943736,106.8875753,26.72651682
2.6872,6.833744,81.48637037,24.14911203
2.6876,8.003752,93.05489509,4.812248861
2.688,9.33376,103.7498341,5.964632397
2.6884,9.453768,103.877017,16.52441408
2.6888,5.273776,63.24814219,16.96208667
2.6892,7.833784,92.15207141,20.04724078
2.6896,8.913792,101.7056037,24.99202053
2.69,6.2238,73.49809296,16.10983131
2.6904,7.573808,89.18736527,6.429413222
2.6908,9.403816,104.8235607,13.37861591
2.6912,8.873824,101.1703194,24.70837304
2.6916,6.153832,73.23864901,16.46540636
2.692,5.98384,69.96372406,-2.313568975
2.6924,6.513848,76.67584896,0.944091453
2.6928,8.473856,97.36210358,18.74158694
2.6932,7.873864,91.50201266,13.35102812
2.6936,9.223872,102.4392204,-9.065943435
2.694,6.94388,82.75333091,-4.330830513
2.6944,9.563888,104.9636582,19.52836388
2.6948,6.453896,76.59325376,16.19241477
2.6952,5.203904,61.61490348,-2.020036715
2.6956,5.673912,66.66229156,-0.405999712
2.696,6.68392,79.69097825,8.632839628
2.6964,5.493928,65.34148693,8.589625567
2.6968,8.563936,98.74694694,10.80253445
2.6972,8.003944,91.84973132,13.81490473
2.6976,7.443952,86.58355852,0.669723154
2.698,6.66396,78.53203001,-11.83050022
2.6984,8.113968,93.5238898,1.17231646
2.6988,8.093976,92.7650338,19.82258471
2.6992,6.073984,71.77122262,12.16062737
2.6996,9.073992,102.1867747,-12.57676669
2.7,6.654,78.11464416,-12.55048009
2.7004,9.034008,100.9502371,14.99393982
2.7008,7.554016,88.04781733,23.85184876
2.7012,8.724024,99.84389816,5.680234187
2.7016,7.074032,83.42585916,0.789362506
2.702,7.29404,86.35895683,16.42207138
2.7024,8.604048,97.78870657,19.82249657
2.7028,7.744056,90.02440887,13.69378281
2.7032,9.834064,106.1364374,20.8072171
2.7036,5.774072,69.29557316,23.19036506
2.704,9.79408,107.4312745,12.35030248
2.7044,8.044088,92.69232057,14.30464287
2.7048,6.404096,76.56454895,26.71363229
2.7052,8.444104,97.78746493,21.61336022
2.7056,5.694112,66.97507525,6.60467334
2.706,9.06412,102.2706541,13.66001545
2.7064,7.704128,89.77205303,32.99033764
2.7068,9.194136,102.0723425,30.16702111
2.7072,6.094144,72.10451812,10.19540817
2.7076,8.144152,93.46822561,9.535654352
2.708,6.80416,80.61509208,34.80824901
2.7084,5.354168,63.55501348,44.43973776
2.7088,5.664176,67.81218236,24.45317706
2.7092,7.354184,86.0637787,14.48161791
2.7096,5.354192,64.28030193,26.02316073
2.71,6.1742,73.64136146,31.36792289
2.7104,7.414208,86.66867713,27.98787144
2.7108,7.084216,82.9233685,30.47598521
2.7112,6.124224,71.7586231,23.77056617
2.7116,8.574232,97.3439701,4.873458561
2.712,6.42424,76.35803861,9.448629973
2.7124,8.234248,94.91660139,32.51065598
2.7128,5.434256,64.22187137,29.90962405
2.7132,9.294264,102.8963845,5.076205994
2.7136,6.204272,73.99183074,0.548421256
2.714,8.28428,95.96022353,21.5636582
2.7144,6.344288,75.91540728,30.08787911
2.7148,5.664296,68.08561367,14.98705842
2.7152,6.554304,78.09979922,6.083803282
2.7156,6.324312,74.23863237,17.24033139
2.716,5.38432,63.59731335,24.24899881
2.7164,9.504328,104.3443699,12.41679824
2.7168,7.284336,85.07410112,7.158730751
2.7172,8.364344,96.85356702,15.02864877
2.7176,8.804352,100.6312872,11.70051457
2.718,7.71436,89.56061872,4.996990761
2.7184,9.604368,106.0514571,12.01364646
2.7188,5.734376,67.99053654,12.33307907
2.7192,9.324384,103.5770142,-3.42857953
2.7196,6.404392,76.10795281,-0.336672796
2.72,5.4044,63.92647643,25.23524415
2.7204,9.844408,107.2897806,26.25577409
2.7208,8.304416,95.55373356,1.523010865
2.7212,6.134424,72.58489232,-2.613681039
2.7216,7.644432,88.72758864,21.83941124
2.722,6.81444,80.70261075,36.98200809
2.7224,6.284448,75.03422663,23.18259933
2.7228,6.934456,82.46461117,7.884128703
2.7232,6.644464,78.49695771,13.22079434
2.7236,7.454472,87.11787585,23.4446023
2.724,7.19448,84.02514683,22.82376593
2.7244,7.954488,93.25476014,21.02505378
2.7248,6.024496,71.02914858,21.317287
2.7252,7.424504,86.17807701,10.07300686
2.7256,5.454512,64.25989848,4.681520991
2.726,8.37452,95.89241102,24.51332244
2.7264,7.224528,84.93559055,34.24054293
2.7268,8.484536,97.26025578,13.28670956
2.7272,5.514544,65.10449253,3.062958811
2.7276,5.694552,68.43131827,23.90998667
2.728,8.79456,99.36610587,33.94585446
2.7284,8.274568,95.30593503,15.54603482
2.7288,5.764576,68.84171501,6.572739111
2.7292,7.794584,90.51634847,19.2595101
2.7296,8.524592,97.85669115,25.94280414
2.73,5.4646,65.18489178,13.55163795
2.7304,9.394608,104.8494372,0.584329213
2.7308,6.514616,76.87861232,3.580292587
2.7312,9.594624,105.797498,8.601256951
2.7316,7.954632,92.65214887,4.878908053
2.732,5.81464,68.55026565,3.382250529
2.7324,8.544648,97.04749451,3.015344769
2.7328,7.464656,88.08855983,-8.020424061
2.7332,7.134664,84.69503046,-12.65918839
2.7336,6.224672,74.22523506,9.378286767
2.734,6.19468,73.55210746,21.36547207
2.7344,6.014688,70.83981707,-4.811499138
2.7348,8.604696,98.13920174,-21.73317189
2.7352,7.034704,83.4759956,0.719530696
2.7356,8.044712,92.58024648,20.28726304
2.736,7.69472,89.72361036,6.807130051
2.7364,7.324728,86.19744599,-10.1790396
2.7368,7.044736,83.37930306,-7.029611473
2.7372,5.134744,60.2256109,0.029683528
2.7376,6.154752,73.83039201,0.351010575
2.738,5.90476,69.17256317,-0.209848933
2.7384,8.684768,99.40982751,0.869758874
2.7388,8.424776,96.28725192,-2.131312495
2.7392,6.854784,80.58301434,-6.612160172
2.7396,9.444792,103.7225414,3.282847967
2.74,8.2548,95.11171029,16.41933773
2.7404,9.424808,104.6194263,7.60136034
2.7408,6.964816,81.76141011,-4.335449916
2.7412,7.364824,86.59860134,11.70304558
2.7416,9.824832,106.5961284,29.41604749
2.742,5.90484,70.81350884,12.24944875
2.7424,6.654848,77.69321629,-4.822026029
2.7428,5.934856,71.25709175,12.94166968
2.7432,9.944864,107.0976222,28.93936925
2.7436,6.684872,78.91569803,15.76882711
2.744,5.58488,66.11422489,-0.051830423
2.7444,9.304888,102.9535686,3.049863246
2.7448,9.244896,102.6872098,11.65045465
2.7452,6.154904,73.08116688,14.35379848
2.7456,8.144912,94.86431438,15.97073148
2.746,6.37492,74.98870714,13.61153328
2.7464,7.834928,91.14832179,4.572112471
2.7468,5.764936,68.31699426,1.015269238
2.7472,6.154944,72.43163395,16.48321047
2.7476,7.864952,90.63085718,33.29119455
2.748,5.25496,62.88867593,18.02118099
2.7484,6.364968,75.17500161,-7.137759234
2.7488,9.764976,106.921572,3.54197396
2.7492,5.754984,67.2046763,28.19815931
2.7496,9.974992,107.2728592,19.42478913
2.75,6.765,79.28789426,-3.979161938
2.7504,6.075008,71.10223084,-0.856052728
2.7508,8.445016,96.43147919,9.883108559
2.7512,8.525024,97.34042145,3.856966266
